Date,EEM,GLD,SPY,TLT,VNQ
2020-01-31,-0.02024213200717062,0.005792420039608892,-0.018157655526122807,0.009129558109246538,-0.012199115908917646
2020-02-03,0.011161008020564855,-0.006495688802043542,0.007428227887042782,-0.000810078561422567,0.0033007128255497786
2020-02-04,0.025833852054565787,-0.01300895070524588,0.015241236610039177,-0.013466914290935161,0.01029256487925223
2020-02-05,0.005723312046821416,0.0012293105482077404,0.011547936389444846,-0.010935078738598336,0.0006303530107576449
2020-02-06,0.0009106575794617378,0.005388399719282511,0.0033649107206104034,0.004506962675846049,0.0033588939947686303
2020-02-07,-0.01387303510663962,0.002645857569860688,-0.005329585100455225,0.012478315003533469,-0.0002092155807820184
2020-02-10,0.005535068882676963,0.0025712490701368385,0.007465288568535566,0.0027692848840956685,0.01119592676503367
2020-02-11,0.013073313873239956,-0.0034419552752806837,0.0017331094961603455,-0.005040302949957276,0.007553746094196567
2020-02-12,0.013584062513376516,-0.0008127480224853212,0.006442743924098826,-0.005065585372772463,0.005956731622915212
2020-02-13,-0.013178591699724351,0.00569345014846645,-0.001066735834734156,0.003835461349928959,0.006023399854819811
2020-02-14,0.0004527028559426771,0.004178427664004669,0.0016019112669800606,0.004377744766136615,0.01035124737942339
2020-02-18,-0.00656117184664029,0.012818816524224008,-0.0025769321220118213,0.006848864035246427,-0.0011048496553475173
2020-02-19,0.007287685334702809,0.005831221275388376,0.004781367058561692,-6.857058102205382e-05,-0.013474244364834242
2020-02-20,-0.015600149988372669,0.004084659090851872,-0.004108285176293691,0.007833545922923069,0.011925282463369324
2020-02-21,-0.005741814267626988,0.015025216397275942,-0.010298355402179049,0.00934052740648994,0.0029211150437955524
2020-02-24,-0.03742219998438168,0.008985128746405113,-0.03316560703431837,0.014928593934331325,-0.013658668190674295
2020-02-25,-0.007919268603287066,-0.017874260693127697,-0.03030192540751464,0.005324150866704125,-0.02708491391944834
2020-02-26,0.00798248403850943,0.004370503298157802,-0.0036782872721907722,-0.005295954406461023,-0.010779565755471343
2020-02-27,-0.023998052931940128,0.00019483522153040944,-0.044911692726160246,0.01084876810048252,-0.053216258887236356
2020-02-28,-0.0036881376527673204,-0.03649347478693177,-0.00420128841600953,0.02258337647416364,-0.024136539585628003
2020-03-02,0.021717578693014605,0.005526297603759334,0.04330637939783166,-0.007357430575336776,0.042711590756265405
2020-03-03,-0.006763424514798944,0.031434333360162325,-0.028632603137880963,0.015525321922133628,-0.002306309238673032
2020-03-04,0.017753128012798047,0.0017545277375516921,0.04203318668095912,-0.010618285840453323,0.0377544430086334
2020-03-05,-0.021027495011174735,0.021600945458936538,-0.03324182108626539,0.024891765417993206,-0.02142559985556569
2020-03-06,-0.020502909786516366,0.00038096105467699815,-0.016530895713924743,0.05204362282696984,-0.017233854494069667
2020-03-09,-0.06827820550300923,0.0016502348575044845,-0.07809425713310081,0.027103070211996316,-0.07709306963978646
2020-03-10,0.05081608389718095,-0.02110133630677158,0.05174428884817095,-0.05125768677703613,0.042249228507172054
2020-03-11,-0.04657685831928404,-0.0035603512879937016,-0.0487480514981814,-0.0367984074685459,-0.06008766056284531
2020-03-12,-0.10010692231885365,-0.0398882588306293,-0.09567736373355362,0.0061971499614796866,-0.10130346234082044
2020-03-13,0.07208563744754759,-0.03051623730778741,0.08548640373407213,-0.022602915424092207,0.08727777096625955
2020-03-16,-0.12479262766134991,-0.011446115323986206,-0.10942380337577229,0.06476520397148211,-0.1772774520442213
2020-03-17,0.06892196091848013,0.0135554799295321,0.0539921086587456,-0.06668236491894386,0.05780718816786323
2020-03-18,-0.08636496293934037,-0.019921988429849713,-0.05063282134485303,-0.056412701259835885,-0.09512799034331054
2020-03-19,0.007769524189098043,-0.018905499074657994,0.002124726083510442,0.02722524259411374,0.0035149255520874334
2020-03-20,0.007388383910758689,0.014995707221804766,-0.0430939942574573,0.07519582671385727,-0.0498327185855727
2020-03-23,-0.02391582348058241,0.044179590424960224,-0.025568222927219164,0.0412083780978072,-0.046414326506317605
2020-03-24,0.07513889975073229,0.048530353360380474,0.09060317944476926,-0.01861345795303182,0.08996658050078254
2020-03-25,0.035247642578731364,-0.01368964099270864,0.01497026045690597,-0.0022720072374451394,0.05384505241234616
2020-03-26,0.03786323504919542,0.012822223412266576,0.058389903350358985,0.004922322837916493,0.07052177374722901
2020-03-27,-0.056844013734117516,-0.006460489804721581,-0.029785744005075276,0.026692432964430246,0.001000291169026779
2020-03-30,0.016492030262820645,0.004400644787818209,0.03247558117575777,-0.008229068751542057,0.021841213394114378
2020-03-31,0.006784542379921099,-0.03184668568859872,-0.014905413440464033,-0.00811619239809902,-0.024168691141915555
2020-04-01,-0.04277766442413666,0.009456223354449733,-0.04500478897335758,0.01400984363703106,-0.06571235690521415
2020-04-02,0.03367019395555082,0.0163934225377782,0.02307535765368529,0.0063461041417218755,0.003371337358773152
2020-04-03,-0.018951797304993856,0.0049374590529023266,-0.014454138427607899,0.002379379568305806,-0.014508202726335684
2020-04-06,0.05463300290979345,0.027710521817620126,0.06716620049364197,-0.002611233095132892,0.07407390233188593
2020-04-07,0.005151670873590142,-0.005354484768834378,0.0010193976815984218,-0.01047227793926786,0.00923396810296806
2020-04-08,0.010250658412255031,-0.008907968786563414,0.03356859041927818,-0.007275994583571976,0.0681915758195053
2020-04-09,-0.0036639277047144647,0.026123560972308058,0.015217306073904036,0.0018176169955814725,0.05607610124160334
2020-04-13,0.001414456266805253,0.017140343933811808,-0.00913035075208768,-0.009130780199788746,-0.04207358127672545
2020-04-14,0.022881210863580304,0.007868093580683189,0.02949282874995318,-0.00024419707451905914,0.02804633561552161
2020-04-15,-0.02568344276867429,-0.005101958505246418,-0.021247769664923033,0.026489861475631926,-0.03963469660987473
2020-04-16,0.005385598584996876,-0.0008649946516461338,0.00482415127085134,0.011356485338696043,-0.011389368259762
2020-04-17,0.022272246961316355,-0.019417471147623044,0.027015536433470988,-0.013404574845450878,0.03158010748970974
2020-04-20,-0.01268587628854212,0.007126124562213176,-0.01761791226411369,0.00804498341449289,-0.03718266056028319
2020-04-21,-0.027653645663159976,-0.006825274631933054,-0.030363300481026978,0.012591536886176202,-0.018149726444513736
2020-04-22,0.02729068729723516,0.019670860003665247,0.02219442185007403,-0.010216815686670655,0.015288668680422779
2020-04-23,-0.0036352390867143702,0.00995486708021609,-7.164949352467254e-05,0.005308772494287295,-0.00835067503576381
2020-04-24,-0.0014032795071244886,-0.004285520778353313,0.013938604559345924,0.0023467127406999744,0.0042794086406445775
2020-04-27,0.020235951724830725,-0.006640444141094992,0.014418585821901475,-0.018613468485560336,0.034226947109690764
2020-04-28,0.0019283544552632925,-0.004456556273727319,-0.004598359248027317,0.011510944213530383,0.008240053647589729
2020-04-29,0.029144902935966943,0.005533445721913166,0.02617836172845034,-0.00518868756838764,0.015027901554068412
2020-04-30,-0.02110597693473104,-0.018116569301821484,-0.009310865216706432,-0.011676617914811005,-0.011558803906706494
2020-05-01,-0.036026347419588656,0.00617125761149806,-0.02647314167073278,0.00856310797380111,-0.03376660382054186
2020-05-04,0.010758999834475036,0.003504803873276119,0.0027579849207053364,-0.004704206344059325,-0.004895165009745739
2020-05-05,0.005602233718176475,0.004241037483481591,0.00923941305821474,-0.006400538502961739,0.004919245528330229
2020-05-06,-0.0030641903649651914,-0.012855591040204617,-0.006778748860635453,-0.01613634538176556,-0.01794934741359322
2020-05-07,0.008102989194107346,0.015350754880484763,0.012066656284793531,0.016706945604924472,0.014261913410192006
2020-05-08,0.02106406856464349,-0.006010293229887331,0.016546295204034944,-0.013001135197762359,0.023754164456646132
2020-05-11,-0.006514438037629744,-0.006233636774804485,0.00020525658374936917,-0.007805898070225359,-0.014535243674819176
2020-05-12,-0.0038254529803396498,0.0038890673962401756,-0.019931497080815763,0.010264050979997386,-0.045466841733267316
2020-05-13,-0.001919892405731094,0.00962264814750724,-0.017685941746514278,0.006996253790650719,-0.02424141057828677
2020-05-14,0.00384741039638814,0.008850059782004704,0.01196728633696309,0.009787788757878113,0.0034867126699098527
2020-05-15,-0.013687363667489572,0.0056438144895878395,0.004596720150422451,-0.0025728430950249237,-0.0039091287615315995
2020-05-18,0.039133892061034015,-0.007564144999551381,0.03045997768651465,-0.02195430305830226,0.059157138135103926
2020-05-19,-0.008012637398311928,0.00965020617044443,-0.01027140896301637,0.0037409832047177183,-0.013448614684684501
2020-05-20,0.013193300139631159,0.0023742810342795018,0.016988314537939475,0.0029946347822711328,0.00890231162530486
2020-05-21,-0.011427114045040931,-0.0145763375976391,-0.006903969286156442,0.0024973091137854286,0.0008271456213735373
2020-05-22,-0.020699058587548724,0.005916836449104457,0.0018989403973213026,0.006016464593509463,0.013500559011815572
2020-05-26,0.021960139592623218,-0.014214859559966153,0.01232055865332038,-0.013410141265725817,0.03737945664144826
2020-05-27,0.0032230392544041475,0.0018024320171106112,0.014879002935882069,-0.00183713789633988,0.01991611933428694
2020-05-28,-0.00696120552655477,0.003350344766475555,-0.001845042801393415,-0.003679823649396008,0.004753375295518447
2020-05-29,0.01725556514909332,0.0073584122707384125,0.004456067352545112,0.007140993501195014,-0.009973117486168581
2020-06-01,0.023058527073424706,0.004603768848692402,0.0040418113311497805,-0.006732475655083614,0.02311767631499073
2020-06-02,0.023834122157254445,-0.0064768271714218395,0.008279821628372597,-0.003635688379824087,0.008078486663020579
2020-06-03,0.023279170698008,-0.01845018380928054,0.013308530090857529,-0.013296767426778433,0.03205641823029759
2020-06-04,-0.014094763772474428,0.010526269495827023,-0.0026266630212044006,-0.014479094092755052,-0.00994914494727317
2020-06-05,0.026335641397425835,-0.02027532426346157,0.025629533361682055,-0.00712365931082759,0.037868122854434416
2020-06-08,0.006109234830687038,0.010822142733466267,0.012087605044303729,0.003843766603331522,0.024795881100909467
2020-06-09,-0.006800786889242572,0.00964183116931494,-0.007456829207029281,0.011358872256659325,-0.016591770748770607
2020-06-10,0.007336694542263267,0.014324773012967418,-0.00558006698433533,0.014826637600211301,-0.025424639006899064
2020-06-11,-0.052196992692731925,-0.007214084989501601,-0.057649118091055995,0.01890092333118254,-0.06419825202736729
2020-06-12,0.021260066312936754,0.0014163170663434865,0.011975842139509973,-0.009640888108887413,0.035842857504607695
2020-06-15,-0.009081651272895397,-0.0017832572551969017,0.009335628123793294,0.0005541374692978884,0.014138449048414214
2020-06-16,0.006364530031630178,-0.0004928345355281749,0.0192475259396383,-0.015333312000928245,0.019689484056451656
2020-06-17,0.009612807609953089,0.0019106166939522051,-0.004153658383575953,0.004127667584450823,-0.014511563280726336
2020-06-18,0.000501177191206903,-0.001968455156468263,0.00038509064980774,0.010588064815306275,-0.010953158041494993
2020-06-19,-0.0002505715417547849,0.011032995719469696,-0.005714987788564829,0.0008008274441249075,-0.014519783031974542
2020-06-22,0.012274898352041319,0.006462217682632332,0.006415558824864442,0.00012301194810282468,-0.000998560099820467
2020-06-23,0.009650958380757801,0.008419646377624934,0.00460350972515311,-0.0068342390371751716,-0.0041247953007109706
2020-06-24,-0.013235329712303456,-0.0034839130582626776,-0.025508668612097773,0.010725199425438925,-0.02848868601125487
2020-06-25,0.004222648587203892,-0.0006027175913517757,0.010720483062378161,0.0028830168569524695,0.012772216131848646
2020-06-26,-0.012119733063763127,0.004463149702982783,-0.023751716262110367,0.01070339199542869,-0.019193460394718476
2020-06-29,0.004506555196408746,0.0005404803669293301,0.014697701091338944,-0.0031470912635793713,0.019306170018575042
2020-06-30,-0.0032400605001300375,0.004440918278166173,0.012809473681589356,-0.004855604011663628,0.01185448570619485
2020-07-01,0.011252517931222838,-0.004481089931769877,0.007004836082046717,-0.0019425709302721694,0.02304821644310806
2020-07-02,0.022749974027142406,0.0021606086958432247,0.0055067786189009205,0.0010401569829314727,-0.0028629449825873232
2020-07-06,0.043036715896894284,0.005988741319838731,0.01543747030088305,-0.004095376325069178,-0.0004991339421412944
2020-07-07,-0.016689792410472193,0.006310260659329048,-0.010313872252791234,0.014055725533822061,-0.019857618812614497
2020-07-08,0.025931075437554574,0.006211565862881185,0.0076488275264505745,-0.003994887413745762,-0.001401696154222809
2020-07-09,0.0,-0.0027044004055614135,-0.005693023166591482,0.015922387189184484,-0.006252454461045942
2020-07-10,-0.006433763979341478,-0.0025938951172596036,0.010210636983660759,-0.0050251402040544235,0.003081824236075059
2020-07-13,-0.006706615401505411,0.0012411575864292868,-0.008659125653329158,0.0033067645501796417,-0.011904422902761835
2020-07-14,0.0013969095946773091,0.004663568910189042,0.012959019137050332,0.0014384034346051067,0.008420276464901066
2020-07-15,0.00302244898226367,0.0008813320073604025,0.009187354096180211,-0.004667290591173323,0.009763853116122156
2020-07-16,-0.014140003453801397,-0.009451688651900159,-0.003293552204307937,0.0047489894658721,-0.011959532188082878
2020-07-17,0.005643124876199224,0.008238009985450212,0.0028991648793930125,-0.002093772871258337,0.013005183323976821
2020-07-20,0.01285963930141687,0.004820170160796611,0.008081572281588123,0.002458143823595993,-0.011948238686665835
2020-07-21,0.009233222684370546,0.012050997596656066,0.0021272794058009303,0.0005983129079834004,0.00244399365250203
2020-07-22,-0.00434567369929717,0.015202340363078104,0.005692515903993112,0.002988702190426684,0.015272349761737303
2020-07-23,-0.008040431908913792,0.008825301770064575,-0.011931828782316134,0.011680930587011362,-0.004171303760564293
2020-07-24,-0.0009263461986954713,0.008578870839228259,-0.006440658936882504,-5.818841068827574e-05,-0.007362372292764818
2020-07-27,0.015531062124248596,0.019753770786684832,0.0072926212828459125,-0.003711472798403337,0.00946294036526485
2020-07-28,-0.008217322657154469,0.00834113103275036,-0.006342469272561324,0.006918018250025915,0.019888548725288002
2020-07-29,0.01611026899559742,0.0075102306547618625,0.012298815513764438,-0.0017029883664811951,0.019376281576988008
2020-07-30,-0.012684011911439974,-0.007400261112960993,-0.003567935402230993,0.006588507790620257,-0.006457901009108591
2020-07-31,-0.006882198662849115,0.00908793109962347,0.007902066110320627,-0.0006425418544333539,-0.0018395898846204073
2020-08-03,0.006929891553230316,0.0011325390830079218,0.0069521301946768865,-0.005035150376058284,-0.013269180163306027
2020-08-04,0.013305729816418754,0.021277725496816835,0.0038625642164960006,0.009531948329900786,0.01494187701898464
2020-08-05,0.010867101994019635,0.009283241730161151,0.0062111323601774515,-0.008742347100414438,-0.005029662720061445
2020-08-06,0.0031356148575605314,0.013274069532868138,0.006684247161415691,0.005585834367922926,0.001602759265071363
2020-08-07,-0.02054049380968237,-0.01588530528005727,0.0007182628863855456,-0.006665746390099758,0.014280395908902843
2020-08-10,0.0025075580691031885,-0.003458957447482258,0.0029888241268729576,-0.004474003146205829,0.001577893192351576
2020-08-11,-0.0027284875669897346,-0.05369440853432972,-0.008254399469870166,-0.011884866863800192,-0.014420659642134792
2020-08-12,0.013451840914405544,-0.004668202325739945,0.01394209416769776,-0.009096113567555353,0.010082279944259254
2020-08-13,-0.002924631636633146,0.023618065792215592,-0.0018077778994511906,-0.010688819764279378,-0.012294425469904668
2020-08-14,-0.0018050373932015917,-0.0043092158240957135,2.965247591801834e-05,-0.003906807790794775,0.00012311247820306903
2020-08-17,0.01265840382886041,0.02169391289315903,0.0031769288265777185,0.002512441554732403,0.00813288483561525
2020-08-18,-0.0011160850243316922,0.009008003623491856,0.00216015041451989,0.007152393552713354,-0.0047666653061201325
2020-08-19,-0.01229055589205863,-0.03156545548841261,-0.00416381055246029,-0.006251681518103069,-0.01756348495678217
2020-08-20,-0.0031675380074672743,0.006913929262821528,0.0031136289837472297,0.009039123627929468,0.00950094408546942
2020-08-21,0.004993292174439334,-0.008010905834894388,0.003547332192595176,0.005992947927306647,0.0016098233236374604
2020-08-24,0.011065864533566172,-0.005658401286623649,0.010133254825530624,-0.0016250960772213885,0.00642975791560807
2020-08-25,0.010051401023763562,0.0012154763574758753,0.0034993334694461975,-0.007653822148720124,0.0025796461710905216
2020-08-26,0.0026537640567552145,0.011808847672626355,0.010025644837582615,-0.0038263038260205606,-0.009190173052240236
2020-08-27,-0.008381280383753409,-0.011561927956646234,0.0021864171466545734,-0.017008739668171957,0.014716823893664577
2020-08-28,0.013123015700221119,0.0173802350530341,0.006459488731452634,-0.0007443101991191359,0.006581450581055748
2020-08-31,-0.02217353450630133,0.002386259791001155,-0.003622677402030039,0.0066412084042104524,-0.010170594520005904
2020-09-01,0.017063250995378976,0.0011902895553947967,0.009418536893783358,0.011437598729187703,0.0007336232924934905
2020-09-02,-0.002648981927546701,-0.013131628719242117,0.014464068309135492,0.009520200818957214,0.018579853831308668
2020-09-03,-0.019035032973733212,-0.00810423703378893,-0.034414037798638386,0.0028417569064040915,-0.012000564844013795
2020-09-04,0.0004513082123338563,0.0027602959130217375,-0.008164967210526952,-0.018988756241056892,-0.005222804349115151
2020-09-08,-0.017365867439125493,-0.0019269219593246456,-0.02732276770614972,0.006144976928121437,-0.012210213441858353
2020-09-09,0.01491860729709571,0.00970825655471863,0.01974723780940746,-0.0026873904078864586,0.009888916535088832
2020-09-10,-0.016056202389408636,-0.0032231430104036063,-0.017363704456145435,0.00508267912493654,-0.012240104299066745
2020-09-11,0.009653013539245192,-5.486005292487661e-05,0.0005092218215865252,0.002132074417028562,-0.005575864356300531
2020-09-14,0.016162098384086,0.007892586821005798,0.013171258628707827,-6.013626747480849e-05,0.02442344313912015
2020-09-15,0.010528648534942953,-0.0023927480714920346,0.005052581263346845,-0.002432287883523898,0.012042318939873287
2020-09-16,-0.0013300216574996249,0.0028345831622316187,-0.003968720020930849,-0.0029866945906829034,0.005288481594833749
2020-09-17,-0.003995475057436693,-0.005489995652194879,-0.008795432593709851,0.0030567660237033056,-0.019488443539215194
2020-09-18,-0.007800407337873572,0.0013117087099276947,-0.0115127707777265,-0.0031086071889039335,-0.022558057941123866
2020-09-21,-0.009209282424318177,-0.020087296599797022,-0.011129434273037475,0.005074290927546965,-0.030064530104133125
2020-09-22,-0.007481349160525674,-0.004846314367596194,0.01018429942011001,-0.0007902175212696205,0.011961191682846595
2020-09-23,-0.015532259140018767,-0.021606497297661065,-0.0231909682952397,0.0013394144209739611,-0.030122204234651284
2020-09-24,-0.0046402275996766384,0.003718800733685912,0.0026655956117955792,0.0038298562112693,0.005373015665132597
2020-09-25,0.0009321902047638719,-0.0028499771605223767,0.01616651614129605,0.0,0.020622514782189683
2020-09-28,0.011178487015758964,0.01006056066236427,0.01660973816885991,-0.002846918704811463,0.020463431267273346
2020-09-29,-0.0006909942116890555,0.008432402483858015,-0.005446088002337368,0.001154142380793921,-0.007189014216284484
2020-09-30,0.016132949494991777,-0.006004867330144381,0.007582014437595319,-0.009584915981157627,0.003049146319658025
2020-10-01,0.009299195677534122,0.008920516455577454,0.006420078376994542,0.0016494217145908152,0.020010043085023854
2020-10-02,-0.011460930393949353,-0.0008953758525005462,-0.009494750125004003,-0.0037343443530094556,0.017258195435115864
2020-10-05,0.013412286086891045,0.004872915921881216,0.017733221887879402,-0.019539002333914812,0.0057366663378046745
2020-10-06,0.001794218394279845,-0.011760774579356315,-0.014215658705913237,0.0053890510053933305,-0.006552938168695621
2020-10-07,0.010972002539819004,-0.0004512229536247636,0.01740652049271252,-0.007292568930391652,0.001465750524129783
2020-10-08,0.008194853792216072,0.0035549310375408982,0.008862433276185744,0.005399766124779326,0.016711172562416943
2020-10-09,0.006810296981015318,0.018161347296547614,0.008930030395490896,-0.00018691810281701304,-0.003959066872328165
2020-10-12,0.00872801504569476,-0.002871682500567352,0.016087796951800737,0.0031858051649580332,0.004697494909229549
2020-10-13,-0.0041100105195582826,-0.015728823528417535,-0.006526105820655936,0.007160456509057056,-0.017143988961886958
2020-10-14,-0.006733189182191901,0.003094772946095059,-0.006283445476208072,0.002287366188967299,-0.012197962770801096
2020-10-15,-0.007216319964750917,0.003646120384284801,-0.0012357791273168717,-0.0017272055353608762,0.005186278882937545
2020-10-16,0.0035241961250442877,-0.0034652086045857677,-0.0006044821053738936,-0.0027801671529046335,-0.007125586775593384
2020-10-19,-0.0028532822728299934,0.0005047466985432791,-0.015203251240869076,-0.003780259796782315,-0.01559022333748783
2020-10-20,0.011005887260159719,0.0048209014703402,0.004005356218377054,-0.009515736202015512,0.007164384183590666
2020-10-21,0.002830296860070858,0.007531414803434444,-0.0018928603015171408,-0.0034538324872697146,-0.0029952594666518007
2020-10-22,-0.00021722365413257005,-0.009800687777642758,0.005485498676211398,-0.010396618814818792,-0.00012512873597192442
2020-10-23,0.00586330315086947,-0.001062475196895396,0.0033952154871443874,0.00611243307046494,0.006009151081651787
2020-10-26,-0.012953247962055103,-0.0005037860400700644,-0.018479895038662653,0.009302701269176428,-0.014310518992824317
2020-10-27,0.004374412166161523,0.0026323226696718383,-0.003447338508790976,0.006709364938225493,-0.016033130442426602
2020-10-28,-0.025043579539061,-0.01614344386479838,-0.03417920725820245,0.000934540468545686,-0.023864733020956264
2020-10-29,0.010051401023763562,-0.004144728133141373,0.010163914555415987,-0.009707049716312866,0.013407014321994648
2020-10-30,-0.01127835356669582,0.004561020978312902,-0.010425207790270896,-0.009865864688582082,-0.006614852411088057
2020-11-02,0.012749023590760133,0.009704919089013941,0.011208584396782628,0.007490252924122753,0.02389364283773543
2020-11-03,0.004417015380924427,0.005676996717700833,0.017655864802396115,-0.005801496384875371,0.019255276642325958
2020-11-04,0.03144235770922221,-0.0005588578456844351,0.022349197242496288,0.021692450020261766,0.0017512752418002986
2020-11-05,0.017053772844853654,0.022983923404670703,0.0195029440488792,0.001738601845302501,0.0047458340769583884
2020-11-06,0.004611195419253589,0.0014213621387162423,-0.0002284461266944815,-0.012085150237421072,-0.006836262787319858
2020-11-09,0.006885361127445089,-0.04427097823171633,0.012565720225411692,-0.021015047347765714,0.03541936810330526
2020-11-10,-0.011396919118007331,0.0033127817282887495,-0.0014665761299594848,-0.0057668484186568225,0.014625667022321709
2020-11-11,0.006497597671860644,-0.004326595410341194,0.00742868827413079,0.003609181782425086,0.003812259030346876
2020-11-12,-0.007496897188708607,0.006060679556170845,-0.009701229024854818,0.01701748529705749,-0.013054844170128255
2020-11-13,0.01405803044166265,0.006819714153532219,0.013844439515895868,-0.0013259823209884614,0.026695696269363856
2020-11-16,0.01241462291768114,-5.650127239831271e-05,0.012482668436030186,-0.0024025769789010054,0.011243338523895252
2020-11-17,-0.0010217920637659583,-0.0036691725592956637,-0.005378296814721462,0.0065283405684717355,0.0009271131851040781
2020-11-18,-0.0034779831702831387,-0.005722348480656891,-0.012034910435557378,0.002896602352771671,-0.019440110727151905
2020-11-19,0.0016423579315929526,-0.0018804594035273237,0.004210220178628488,0.005148663446937096,0.0038943459837161853
2020-11-20,0.005534024780158742,0.0030257979459697992,-0.006847978187778603,0.008869403484363936,-0.005407191162673408
2020-11-23,0.002649901993796222,-0.0196938167555728,0.005994501213739456,-0.004581157194173846,0.0018907040878768377
2020-11-24,0.013416925768758636,-0.015328336846880064,0.01611388485041143,-0.009952669625533428,0.005308623107468602
2020-11-25,-0.005616539013971633,-0.0004717367343725076,-0.00154170573432999,-0.0030783333726522866,0.0005867322714467882
2020-11-27,0.00948143055652273,-0.010146901518740647,0.0027850767901365092,0.009705135174362223,-0.004456638030663873
2020-11-30,-0.026179052326424812,-0.006674981596057172,-0.004427099249700639,-0.0012480618658340381,-0.01048414974944123
2020-12-01,0.019700562892271956,0.0210595460814611,0.010937235468261308,-0.014744706456843226,0.012857352392127597
2020-12-02,0.0014085247344317597,0.00752153069206285,0.0021037186296739563,-0.007936570944968913,-0.00787495214053846
2020-12-03,0.01145507408051527,0.007873502810363364,-0.0002726506105950044,0.008064313298685954,0.008411393530432187
2020-12-04,0.010331799862771662,-0.002835427586930339,0.008617786699885555,-0.014666149526181393,0.015272630696629097
2020-12-07,0.0,0.014914066598165077,-0.002054946950340253,0.009021225777180009,-0.008678667148370844
2020-12-08,0.00039335259665107536,0.003487910186290799,0.0029260277345515284,0.004724997028554778,-0.0035019019025126497
2020-12-09,-0.008649588185194013,-0.017094017094017144,-0.008968797196143297,-0.003304534035951323,-0.006208303489750322
2020-12-10,0.012889141360049594,-0.001913054093070632,-0.00032710930686385975,0.008863329177247747,-0.004361288323822765
2020-12-11,-0.007047618272354117,0.0018586706605219216,-0.0011724282406951891,0.0035394978788303444,-0.0009468640115873894
2020-12-14,-0.005199191466504494,-0.005507636250083436,-0.004477415020179509,-0.0027710726121156215,-0.0043845440453562645
2020-12-15,0.01081301070536389,0.013990959829817351,0.013519487383102158,-0.0033481786515110468,0.020471217373945194
2020-12-16,0.004754326264504005,0.005519095329445722,0.001569322089456593,-0.002660871447284996,0.001166674541021262
2020-12-17,0.0065062973997547235,0.010520363984510617,0.005591961369274756,-0.002646632257496284,0.009669059022003212
2020-12-18,-0.0011752474989775719,-0.0016974258370123785,-0.003993101309565761,-0.0029974540020147877,-0.020076079270455738
2020-12-21,-0.014708930073519477,-0.003173869592184575,-0.003575549183792326,0.0039664253831135365,-0.005651840389662377
2020-12-22,-0.007961731127207217,-0.007903112071065643,-0.0016851884536951411,0.005161028312777871,0.006986390955612931
2020-12-23,0.010232859792118854,0.00664787877129025,0.0008987650171028427,-0.006909568769251417,-0.006467277155912665
2020-12-24,-0.004369491094221245,0.003985267471422693,0.0038902321100375836,0.0039578165481584104,0.008754950966198605
2020-12-28,0.002792656142154515,-0.003629142996869339,0.008590924784710907,0.0004451710175970014,0.0059606159974880946
2020-12-29,0.0149195181415811,0.003642361648136694,-0.0019078543003320236,-0.0012710758297826974,-0.008532611399524437
2020-12-30,0.013328143911016221,0.007655178894261816,0.0014269150699939281,0.002163204294616694,0.005498323821022666
2020-12-31,-0.0005802772727001582,0.003714145601823482,0.005080640334694797,0.001460511964335831,0.009629156585562182
